,tave,tmin,tmax,heat_index,pr,wind_speed,rh,solar_rad,uv_rad,dentist_nearest,doctors_nearest,hospital_nearest,optician_nearest,pharmacy_nearest,pop_count_total,pop_density_mean,dentist_count,doctors_count,hospital_count,optician_count,pharmacy_count,case_total,tave-1.0,tave-2.0,tave-3.0,tmin-1.0,tmin-2.0,tmin-3.0,tmax-1.0,tmax-2.0,tmax-3.0,heat_index-1.0,heat_index-2.0,heat_index-3.0,pr-1.0,pr-2.0,pr-3.0,wind_speed-1.0,wind_speed-2.0,wind_speed-3.0,rh-1.0,rh-2.0,rh-3.0,solar_rad-1.0,solar_rad-2.0,solar_rad-3.0,uv_rad-1.0,uv_rad-2.0,uv_rad-3.0
63,27.752,25.726,30.404000000000003,31.35,7.314,1.682,79.9,183.98600000000002,22.838,10000.0,10000.0,883.1200000000001,1327.64,153.76,13262.429999999998,35130.87,0.0,0.0,12.4,6.2,105.4,0.0,27.85,27.924,27.672000000000004,25.85,26.110000000000003,26.01,30.377999999999997,30.338,29.832,31.968,32.272000000000006,31.889999999999997,14.588,12.815999999999999,12.242,1.9579999999999997,3.084,3.0620000000000003,82.20599999999999,83.014,84.75999999999999,192.424,193.51,181.448,23.992,24.734,23.05
64,27.595999999999997,25.366,30.3,31.0,7.626,1.394,80.526,184.57,22.894,10000.0,10000.0,10000.0,9998.3,949.4799999999999,19963.57,43807.21,0.0,0.0,0.0,0.0,6.2,1.0,27.506,27.424,27.169999999999998,25.470000000000002,25.554,25.491999999999997,29.871999999999996,29.838,29.272000000000002,31.27,31.272000000000002,30.802,13.307999999999998,13.492,12.542,1.706,2.5,2.586,83.63199999999999,85.074,86.56800000000001,194.116,189.23200000000003,182.998,23.986,23.992,23.174
65,27.5,25.45,30.25,30.842000000000002,7.002,1.7119999999999997,80.414,185.56,22.948,10000.0,2208.15,700.0,10000.0,301.91,51419.3,11308.55,0.0,6.2,62.0,0.0,105.4,0.8,27.607999999999997,27.686,27.415999999999997,25.544,25.822000000000003,25.727999999999998,30.254,30.194,29.654000000000003,31.434000000000005,31.703999999999997,31.298000000000002,14.906,12.241999999999999,11.198,1.9280000000000002,3.026,3.008,82.63,83.334,85.216,194.064,196.1,183.176,24.118000000000002,24.956,23.163999999999998
66,27.954,25.689999999999998,30.942,31.334000000000003,1.084,2.4299999999999997,76.77000000000001,176.316,21.574,10000.0,10000.0,883.1200000000001,1327.64,153.76,13262.429999999998,35130.87,0.0,0.0,12.0,6.0,102.0,0.0,27.752,27.85,27.924,25.726,25.85,26.110000000000003,30.404000000000003,30.377999999999997,30.338,31.35,31.968,32.272000000000006,7.314,14.588,12.815999999999999,1.682,1.9579999999999997,3.084,79.9,82.20599999999999,83.014,183.98600000000002,192.424,193.51,22.838,23.992,24.734
67,27.996,25.748,30.836000000000002,31.248,1.3699999999999999,1.972,75.956,180.82999999999998,21.82,10000.0,10000.0,10000.0,9998.3,949.4799999999999,19963.57,43807.21,0.0,0.0,0.0,0.0,6.0,0.2,27.595999999999997,27.506,27.424,25.366,25.470000000000002,25.554,30.3,29.871999999999996,29.838,31.0,31.27,31.272000000000002,7.626,13.307999999999998,13.492,1.394,1.706,2.5,80.526,83.63199999999999,85.074,184.57,194.116,189.23200000000003,22.894,23.986,23.992
68,27.633999999999997,25.35,30.657999999999998,30.744,3.4259999999999997,2.476,77.446,177.428,21.66,10000.0,2208.15,700.0,10000.0,301.91,51419.3,11308.55,0.0,6.0,60.0,0.0,102.0,0.2,27.5,27.607999999999997,27.686,25.45,25.544,25.822000000000003,30.25,30.254,30.194,30.842000000000002,31.434000000000005,31.703999999999997,7.002,14.906,12.241999999999999,1.7119999999999997,1.9280000000000002,3.026,80.414,82.63,83.334,185.56,194.064,196.1,22.948,24.118000000000002,24.956
69,26.432,24.824,28.603999999999996,28.394,4.128,3.6079999999999997,77.712,142.63000000000002,17.413999999999998,10000.0,10000.0,883.1200000000001,1327.64,153.76,13262.429999999998,35130.87,0.0,0.0,12.4,6.2,105.4,0.0,27.954,27.752,27.85,25.689999999999998,25.726,25.85,30.942,30.404000000000003,30.377999999999997,31.334000000000003,31.35,31.968,1.084,7.314,14.588,2.4299999999999997,1.682,1.9579999999999997,76.77000000000001,79.9,82.20599999999999,176.316,183.98600000000002,192.424,21.574,22.838,23.992
70,26.345999999999997,24.747999999999998,28.369999999999997,28.080000000000002,3.4159999999999995,3.4520000000000004,76.122,145.55599999999998,17.802,10000.0,10000.0,10000.0,9998.3,949.4799999999999,19963.57,43807.21,0.0,0.0,0.0,0.0,6.2,0.0,27.996,27.595999999999997,27.506,25.748,25.366,25.470000000000002,30.836000000000002,30.3,29.871999999999996,31.248,31.0,31.27,1.3699999999999999,7.626,13.307999999999998,1.972,1.394,1.706,75.956,80.526,83.63199999999999,180.82999999999998,184.57,194.116,21.82,22.894,23.986
71,26.157999999999998,24.558,28.35,27.965999999999998,13.690000000000001,3.664,78.458,143.314,17.448,10000.0,2208.15,700.0,10000.0,301.91,51419.3,11308.55,0.0,6.2,62.0,0.0,105.4,0.0,27.633999999999997,27.5,27.607999999999997,25.35,25.45,25.544,30.657999999999998,30.25,30.254,30.744,30.842000000000002,31.434000000000005,3.4259999999999997,7.002,14.906,2.476,1.7119999999999997,1.9280000000000002,77.446,80.414,82.63,177.428,185.56,194.064,21.66,22.948,24.118000000000002
72,25.326,23.162,28.201999999999998,26.374000000000002,0.884,3.55,74.434,172.45,20.834,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.2,0.0,12.4,6.2,111.6,0.0,26.432,27.954,27.752,24.824,25.689999999999998,25.726,28.603999999999996,30.942,30.404000000000003,28.394,31.334000000000003,31.35,4.128,1.084,7.314,3.6079999999999997,2.4299999999999997,1.682,77.712,76.77000000000001,79.9,142.63000000000002,176.316,183.98600000000002,17.413999999999998,21.574,22.838
73,25.094,23.002000000000002,27.662,25.948,0.32,3.098,73.084,176.012,21.108,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.2,0.0,26.345999999999997,27.996,27.595999999999997,24.747999999999998,25.748,25.366,28.369999999999997,30.836000000000002,30.3,28.080000000000002,31.248,31.0,3.4159999999999995,1.3699999999999999,7.626,3.4520000000000004,1.972,1.394,76.122,75.956,80.526,145.55599999999998,180.82999999999998,184.57,17.802,21.82,22.894
74,25.056,22.863999999999997,27.958,26.05,1.67,3.556,75.114,172.95999999999998,20.848000000000003,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.6,6.2,37.2,6.2,111.6,0.0,26.157999999999998,27.633999999999997,27.5,24.558,25.35,25.45,28.35,30.657999999999998,30.25,27.965999999999998,30.744,30.842000000000002,13.690000000000001,3.4259999999999997,7.002,3.664,2.476,1.7119999999999997,78.458,77.446,80.414,143.314,177.428,185.56,17.448,21.66,22.948
75,26.089999999999996,23.631999999999998,29.254,27.266,0.0,3.8160000000000003,71.664,202.674,23.85,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,5.6,0.0,11.2,5.6,100.8,0.0,25.326,26.432,27.954,23.162,24.824,25.689999999999998,28.201999999999998,28.603999999999996,30.942,26.374000000000002,28.394,31.334000000000003,0.884,4.128,1.084,3.55,3.6079999999999997,2.4299999999999997,74.434,77.712,76.77000000000001,172.45,142.63000000000002,176.316,20.834,17.413999999999998,21.574
76,25.598,23.288,28.496,26.488,0.0,2.808,71.02799999999999,205.448,24.228,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,5.6,0.0,25.094,26.345999999999997,27.996,23.002000000000002,24.747999999999998,25.748,27.662,28.369999999999997,30.836000000000002,25.948,28.080000000000002,31.248,0.32,3.4159999999999995,1.3699999999999999,3.098,3.4520000000000004,1.972,73.084,76.122,75.956,176.012,145.55599999999998,180.82999999999998,21.108,17.802,21.82
77,25.74,23.262,28.938,26.82,0.06999999999999999,3.804,72.18199999999999,204.308,23.972,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,16.8,5.6,33.6,5.6,100.8,0.0,25.056,26.157999999999998,27.633999999999997,22.863999999999997,24.558,25.35,27.958,28.35,30.657999999999998,26.05,27.965999999999998,30.744,1.67,13.690000000000001,3.4259999999999997,3.556,3.664,2.476,75.114,78.458,77.446,172.95999999999998,143.314,177.428,20.848000000000003,17.448,21.66
78,27.628333333333334,24.62,31.43166666666667,29.52,0.18000000000000002,3.4766666666666666,69.79,244.53333333333333,29.106666666666666,1461.16,10000.0,883.62,1327.64,153.05,13551.19,35729.54,5.166666666666667,0.0,10.333333333333334,5.166666666666667,93.0,0.0,26.089999999999996,25.326,26.432,23.631999999999998,23.162,24.824,29.254,28.201999999999998,28.603999999999996,27.266,26.374000000000002,28.394,0.0,0.884,4.128,3.8160000000000003,3.55,3.6079999999999997,71.664,74.434,77.712,202.674,172.45,142.63000000000002,23.85,20.834,17.413999999999998
79,27.238333333333333,24.273333333333337,30.85833333333333,28.67,0.18666666666666668,2.2933333333333334,68.43333333333334,245.775,29.30333333333333,10000.0,10000.0,10000.0,9998.3,949.48,20156.26,44536.11000000001,0.0,0.0,0.0,0.0,5.166666666666667,0.16666666666666666,25.598,25.094,26.345999999999997,23.288,23.002000000000002,24.747999999999998,28.496,27.662,28.369999999999997,26.488,25.948,28.080000000000002,0.0,0.32,3.4159999999999995,2.808,3.098,3.4520000000000004,71.02799999999999,73.084,76.122,205.448,176.012,145.55599999999998,24.228,21.108,17.802
80,27.25,24.191666666666666,31.125,28.959999999999997,0.12666666666666668,3.4783333333333335,70.205,245.84,29.205,1800.1899999999998,2208.15,675.96,1743.96,300.98,51784.80000000001,11364.11,15.5,5.166666666666667,31.0,5.166666666666667,93.0,0.16666666666666666,25.74,25.056,26.157999999999998,23.262,22.863999999999997,24.558,28.938,27.958,28.35,26.82,26.05,27.965999999999998,0.06999999999999999,1.67,13.690000000000001,3.804,3.556,3.664,72.18199999999999,75.114,78.458,204.308,172.95999999999998,143.314,23.972,20.848000000000003,17.448
81,29.532,26.389999999999997,33.552,33.138,0.282,2.8419999999999996,68.566,268.08599999999996,31.887999999999998,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.0,0.0,12.0,6.0,108.0,0.0,27.628333333333334,26.089999999999996,25.326,24.62,23.631999999999998,23.162,31.43166666666667,29.254,28.201999999999998,29.52,27.266,26.374000000000002,0.18000000000000002,0.0,0.884,3.4766666666666666,3.8160000000000003,3.55,69.79,71.664,74.434,244.53333333333333,202.674,172.45,29.106666666666666,23.85,20.834
82,28.932,26.062,32.368,31.833999999999996,0.366,1.9419999999999997,68.128,264.48199999999997,31.580000000000002,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.0,1.0,27.238333333333333,25.598,25.094,24.273333333333337,23.288,23.002000000000002,30.85833333333333,28.496,27.662,28.67,26.488,25.948,0.18666666666666668,0.0,0.32,2.2933333333333334,2.808,3.098,68.43333333333334,71.02799999999999,73.084,245.775,205.448,176.012,29.30333333333333,24.228,21.108
83,29.169999999999998,25.942,33.306,32.44,0.33199999999999996,2.814,68.89,269.744,32.025999999999996,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.0,6.0,36.0,6.0,108.0,0.2,27.25,25.74,25.056,24.191666666666666,23.262,22.863999999999997,31.125,28.938,27.958,28.959999999999997,26.82,26.05,0.12666666666666668,0.06999999999999999,1.67,3.4783333333333335,3.804,3.556,70.205,72.18199999999999,75.114,245.84,204.308,172.95999999999998,29.205,23.972,20.848000000000003
84,30.548000000000002,27.476,34.428,35.956,1.638,1.738,69.87,259.712,31.386000000000003,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.2,0.0,12.4,6.2,111.6,0.0,29.532,27.628333333333334,26.089999999999996,26.389999999999997,24.62,23.631999999999998,33.552,31.43166666666667,29.254,33.138,29.52,27.266,0.282,0.18000000000000002,0.0,2.8419999999999996,3.4766666666666666,3.8160000000000003,68.566,69.79,71.664,268.08599999999996,244.53333333333333,202.674,31.887999999999998,29.106666666666666,23.85
85,29.406,26.54,32.678,33.648,2.278,1.254,71.808,259.604,31.5,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.2,0.0,28.932,27.238333333333333,25.598,26.062,24.273333333333337,23.288,32.368,30.85833333333333,28.496,31.833999999999996,28.67,26.488,0.366,0.18666666666666668,0.0,1.9419999999999997,2.2933333333333334,2.808,68.128,68.43333333333334,71.02799999999999,264.48199999999997,245.775,205.448,31.580000000000002,29.30333333333333,24.228
86,30.148000000000003,27.024,34.12,35.065999999999995,1.498,1.704,70.264,261.356,31.488,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.6,6.2,37.2,6.2,111.6,0.0,29.169999999999998,27.25,25.74,25.942,24.191666666666666,23.262,33.306,31.125,28.938,32.44,28.959999999999997,26.82,0.33199999999999996,0.12666666666666668,0.06999999999999999,2.814,3.4783333333333335,3.804,68.89,70.205,72.18199999999999,269.744,245.84,204.308,32.025999999999996,29.205,23.972
87,30.022000000000002,27.27,33.576,35.842,4.686,1.6800000000000002,74.486,234.766,29.258,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.0,0.0,12.0,6.0,108.0,0.0,30.548000000000002,29.532,27.628333333333334,27.476,26.389999999999997,24.62,34.428,33.552,31.43166666666667,35.956,33.138,29.52,1.638,0.282,0.18000000000000002,1.738,2.8419999999999996,3.4766666666666666,69.87,68.566,69.79,259.712,268.08599999999996,244.53333333333333,31.386000000000003,31.887999999999998,29.106666666666666
88,28.968,26.218,32.17,33.769999999999996,4.2219999999999995,1.238,77.148,235.58800000000002,29.118000000000002,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.0,0.0,29.406,28.932,27.238333333333333,26.54,26.062,24.273333333333337,32.678,32.368,30.85833333333333,33.648,31.833999999999996,28.67,2.278,0.366,0.18666666666666668,1.254,1.9419999999999997,2.2933333333333334,71.808,68.128,68.43333333333334,259.604,264.48199999999997,245.775,31.5,31.580000000000002,29.30333333333333
89,29.622000000000003,26.877999999999997,33.232,34.970000000000006,3.9939999999999998,1.6560000000000001,75.224,236.58800000000002,29.392000000000003,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.0,6.0,36.0,6.0,108.0,0.0,30.148000000000003,29.169999999999998,27.25,27.024,25.942,24.191666666666666,34.12,33.306,31.125,35.065999999999995,32.44,28.959999999999997,1.498,0.33199999999999996,0.12666666666666668,1.704,2.814,3.4783333333333335,70.264,68.89,70.205,261.356,269.744,245.84,31.488,32.025999999999996,29.205
90,28.262,26.264,30.874000000000002,32.739999999999995,13.691999999999998,3.268,80.888,196.142,25.054000000000002,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.2,0.0,12.4,6.2,111.6,0.0,30.022000000000002,30.548000000000002,29.532,27.27,27.476,26.389999999999997,33.576,34.428,33.552,35.842,35.956,33.138,4.686,1.638,0.282,1.6800000000000002,1.738,2.8419999999999996,74.486,69.87,68.566,234.766,259.712,268.08599999999996,29.258,31.386000000000003,31.887999999999998
91,27.401999999999997,25.464,29.810000000000002,30.968,15.425999999999998,2.782,83.694,194.324,24.784,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.2,1.0,28.968,29.406,28.932,26.218,26.54,26.062,32.17,32.678,32.368,33.769999999999996,33.648,31.833999999999996,4.2219999999999995,2.278,0.366,1.238,1.254,1.9419999999999997,77.148,71.808,68.128,235.58800000000002,259.604,264.48199999999997,29.118000000000002,31.5,31.580000000000002
92,27.977999999999998,25.964,30.65,32.108,11.2,3.2060000000000004,81.32000000000001,198.44,25.232,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.6,6.2,37.2,6.2,111.6,0.2,29.622000000000003,30.148000000000003,29.169999999999998,26.877999999999997,27.024,25.942,33.232,34.12,33.306,34.970000000000006,35.065999999999995,32.44,3.9939999999999998,1.498,0.33199999999999996,1.6560000000000001,1.704,2.814,75.224,70.264,68.89,236.58800000000002,261.356,269.744,29.392000000000003,31.488,32.025999999999996
93,28.400000000000002,26.32166666666667,31.11,33.163333333333334,8.411666666666667,2.03,81.085,201.74333333333334,25.59,1461.16,10000.0,883.62,1327.64,153.05,13551.19,35729.54,5.166666666666667,0.0,10.333333333333334,5.166666666666667,93.0,0.0,28.262,30.022000000000002,30.548000000000002,26.264,27.27,27.476,30.874000000000002,33.576,34.428,32.739999999999995,35.842,35.956,13.691999999999998,4.686,1.638,3.268,1.6800000000000002,1.738,80.888,74.486,69.87,196.142,234.766,259.712,25.054000000000002,29.258,31.386000000000003
94,27.73166666666667,25.531666666666666,30.245,31.778333333333332,8.223333333333334,1.6199999999999999,82.68833333333333,200.54833333333332,25.198333333333334,10000.0,10000.0,10000.0,9998.3,949.48,20156.26,44536.11000000001,0.0,0.0,0.0,0.0,5.166666666666667,0.16666666666666666,27.401999999999997,28.968,29.406,25.464,26.218,26.54,29.810000000000002,32.17,32.678,30.968,33.769999999999996,33.648,15.425999999999998,4.2219999999999995,2.278,2.782,1.238,1.254,83.694,77.148,71.808,194.324,235.58800000000002,259.604,24.784,29.118000000000002,31.5
95,28.121666666666666,25.985,30.93166666666667,32.525,7.665,1.985,81.55,204.41833333333332,25.816666666666666,1800.1899999999998,2208.15,675.96,1743.96,300.98,51784.80000000001,11364.11,15.5,5.166666666666667,31.0,5.166666666666667,93.0,0.3333333333333333,27.977999999999998,29.622000000000003,30.148000000000003,25.964,26.877999999999997,27.024,30.65,33.232,34.12,32.108,34.970000000000006,35.065999999999995,11.2,3.9939999999999998,1.498,3.2060000000000004,1.6560000000000001,1.704,81.32000000000001,75.224,70.264,198.44,236.58800000000002,261.356,25.232,29.392000000000003,31.488
96,28.375999999999998,26.131999999999998,31.387999999999998,33.028,8.202000000000002,1.5419999999999998,80.876,207.734,25.526,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.0,0.0,12.0,6.0,108.0,0.0,28.400000000000002,28.262,30.022000000000002,26.32166666666667,26.264,27.27,31.11,30.874000000000002,33.576,33.163333333333334,32.739999999999995,35.842,8.411666666666667,13.691999999999998,4.686,2.03,3.268,1.6800000000000002,81.085,80.888,74.486,201.74333333333334,196.142,234.766,25.59,25.054000000000002,29.258
97,27.892000000000003,25.486,30.886000000000003,32.05,9.086,1.142,82.602,206.32600000000002,25.488,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.0,0.2,27.73166666666667,27.401999999999997,28.968,25.531666666666666,25.464,26.218,30.245,29.810000000000002,32.17,31.778333333333332,30.968,33.769999999999996,8.223333333333334,15.425999999999998,4.2219999999999995,1.6199999999999999,2.782,1.238,82.68833333333333,83.694,77.148,200.54833333333332,194.324,235.58800000000002,25.198333333333334,24.784,29.118000000000002
98,28.122000000000003,25.848000000000003,31.262,32.442,8.7,1.528,81.308,210.05599999999998,25.695999999999998,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.0,6.0,36.0,6.0,108.0,0.6,28.121666666666666,27.977999999999998,29.622000000000003,25.985,25.964,26.877999999999997,30.93166666666667,30.65,33.232,32.525,32.108,34.970000000000006,7.665,11.2,3.9939999999999998,1.985,3.2060000000000004,1.6560000000000001,81.55,81.32000000000001,75.224,204.41833333333332,198.44,236.58800000000002,25.816666666666666,25.232,29.392000000000003
99,28.204,26.148000000000003,30.804000000000002,32.248000000000005,8.25,2.712,79.126,186.10999999999999,22.974,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.2,0.0,12.4,6.2,111.6,0.0,28.375999999999998,28.400000000000002,28.262,26.131999999999998,26.32166666666667,26.264,31.387999999999998,31.11,30.874000000000002,33.028,33.163333333333334,32.739999999999995,8.202000000000002,8.411666666666667,13.691999999999998,1.5419999999999998,2.03,3.268,80.876,81.085,80.888,207.734,201.74333333333334,196.142,25.526,25.59,25.054000000000002
100,27.883999999999997,25.851999999999997,30.389999999999997,31.529999999999994,8.517999999999999,2.2,79.974,184.45999999999998,22.69,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.2,0.0,27.892000000000003,27.73166666666667,27.401999999999997,25.486,25.531666666666666,25.464,30.886000000000003,30.245,29.810000000000002,32.05,31.778333333333332,30.968,9.086,8.223333333333334,15.425999999999998,1.142,1.6199999999999999,2.782,82.602,82.68833333333333,83.694,206.32600000000002,200.54833333333332,194.324,25.488,25.198333333333334,24.784
101,27.922000000000004,25.828000000000003,30.595999999999997,31.648000000000003,7.888,2.674,79.644,187.722,23.098,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.6,6.2,37.2,6.2,111.6,0.0,28.122000000000003,28.121666666666666,27.977999999999998,25.848000000000003,25.985,25.964,31.262,30.93166666666667,30.65,32.442,32.525,32.108,8.7,7.665,11.2,1.528,1.985,3.2060000000000004,81.308,81.55,81.32000000000001,210.05599999999998,204.41833333333332,198.44,25.695999999999998,25.816666666666666,25.232
102,28.72,26.435,31.84,32.715,0.6216666666666667,3.475,75.29,188.05499999999998,22.474999999999998,1461.16,10000.0,883.62,1327.64,153.05,13551.19,35729.54,5.0,0.0,10.0,5.0,90.0,0.0,28.204,28.375999999999998,28.400000000000002,26.148000000000003,26.131999999999998,26.32166666666667,30.804000000000002,31.387999999999998,31.11,32.248000000000005,33.028,33.163333333333334,8.25,8.202000000000002,8.411666666666667,2.712,1.5419999999999998,2.03,79.126,80.876,81.085,186.10999999999999,207.734,201.74333333333334,22.974,25.526,25.59
103,28.403333333333336,26.23,31.06,31.708333333333332,0.5099999999999999,2.8033333333333332,73.76666666666667,191.79833333333332,22.945000000000004,10000.0,10000.0,10000.0,9998.3,949.48,20156.26,44536.11000000001,0.0,0.0,0.0,0.0,5.0,0.0,27.883999999999997,27.892000000000003,27.73166666666667,25.851999999999997,25.486,25.531666666666666,30.389999999999997,30.886000000000003,30.245,31.529999999999994,32.05,31.778333333333332,8.517999999999999,9.086,8.223333333333334,2.2,1.142,1.6199999999999999,79.974,82.602,82.68833333333333,184.45999999999998,206.32600000000002,200.54833333333332,22.69,25.488,25.198333333333334
104,28.313333333333333,26.06,31.400000000000002,31.916666666666668,4.243333333333333,3.4916666666666667,76.06666666666666,189.03666666666666,22.515,1800.1899999999998,2208.15,675.96,1743.96,300.98,51784.80000000001,11364.11,15.0,5.0,30.0,5.0,90.0,0.0,27.922000000000004,28.122000000000003,28.121666666666666,25.828000000000003,25.848000000000003,25.985,30.595999999999997,31.262,30.93166666666667,31.648000000000003,32.442,32.525,7.888,8.7,7.665,2.674,1.528,1.985,79.644,81.308,81.55,187.722,210.05599999999998,204.41833333333332,23.098,25.695999999999998,25.816666666666666
105,27.232,25.022,30.232,29.824,4.066000000000001,3.2700000000000005,77.6,164.44,19.544,1461.16,10000.0,883.6200000000001,1327.64,153.05,13551.189999999999,35729.54,6.2,0.0,12.4,6.2,111.6,0.0,28.72,28.204,28.375999999999998,26.435,26.148000000000003,26.131999999999998,31.84,30.804000000000002,31.387999999999998,32.715,32.248000000000005,33.028,0.6216666666666667,8.25,8.202000000000002,3.475,2.712,1.5419999999999998,75.29,79.126,80.876,188.05499999999998,186.10999999999999,207.734,22.474999999999998,22.974,25.526
106,27.115999999999996,24.978,29.95,29.338,3.54,2.6559999999999997,76.154,165.704,19.669999999999998,10000.0,10000.0,10000.0,9998.3,949.4799999999999,20156.26,44536.11,0.0,0.0,0.0,0.0,6.2,0.0,28.403333333333336,27.883999999999997,27.892000000000003,26.23,25.851999999999997,25.486,31.06,30.389999999999997,30.886000000000003,31.708333333333332,31.529999999999994,32.05,0.5099999999999999,8.517999999999999,9.086,2.8033333333333332,2.2,1.142,73.76666666666667,79.974,82.602,191.79833333333332,184.45999999999998,206.32600000000002,22.945000000000004,22.69,25.488
107,26.915999999999997,24.706,29.932,29.286,11.27,3.31,78.21000000000001,165.56799999999998,19.628,1800.19,2208.15,675.96,1743.9599999999998,300.98,51784.8,11364.11,18.6,6.2,37.2,6.2,111.6,0.0,28.313333333333333,27.922000000000004,28.122000000000003,26.06,25.828000000000003,25.848000000000003,31.400000000000002,30.595999999999997,31.262,31.916666666666668,31.648000000000003,32.442,4.243333333333333,7.888,8.7,3.4916666666666667,2.674,1.528,76.06666666666666,79.644,81.308,189.03666666666666,187.722,210.05599999999998,22.515,23.098,25.695999999999998
108,27.189999999999998,24.958000000000002,30.172000000000004,29.6,0.44399999999999995,3.2340000000000004,76.94200000000001,179.01399999999998,21.43,701.26,1049.26,807.06,1327.64,130.3,13870.59,36432.9,18.6,6.2,18.6,6.2,124.0,0.0,27.232,28.72,28.204,25.022,26.435,26.148000000000003,30.232,31.84,30.804000000000002,29.824,32.715,32.248000000000005,4.066000000000001,0.6216666666666667,8.25,3.2700000000000005,3.475,2.712,77.6,75.29,79.126,164.44,188.05499999999998,186.10999999999999,19.544,22.474999999999998,22.974
109,27.101999999999997,24.874000000000002,29.919999999999998,29.268,0.44000000000000006,2.316,75.474,178.302,21.326,9939.54,9939.38,9976.98,9998.3,935.89,20302.29,44639.47,0.0,0.0,0.0,0.0,12.4,0.2,27.115999999999996,28.403333333333336,27.883999999999997,24.978,26.23,25.851999999999997,29.95,31.06,30.389999999999997,29.338,31.708333333333332,31.529999999999994,3.54,0.5099999999999999,8.517999999999999,2.6559999999999997,2.8033333333333332,2.2,76.154,73.76666666666667,79.974,165.704,191.79833333333332,184.45999999999998,19.669999999999998,22.945000000000004,22.69
110,26.887999999999998,24.630000000000003,29.932,29.112000000000002,0.784,3.2640000000000002,77.542,180.572,21.554,1261.72,2208.15,637.01,1102.21,204.64,52019.99,11426.42,24.8,6.2,55.8,18.6,161.2,0.0,26.915999999999997,28.313333333333333,27.922000000000004,24.706,26.06,25.828000000000003,29.932,31.400000000000002,30.595999999999997,29.286,31.916666666666668,31.648000000000003,11.27,4.243333333333333,7.888,3.31,3.4916666666666667,2.674,78.21000000000001,76.06666666666666,79.644,165.56799999999998,189.03666666666666,187.722,19.628,22.515,23.098
111,27.080000000000002,24.868000000000002,30.298000000000002,29.195999999999998,0.044,3.5759999999999996,74.94800000000001,191.346,22.598,701.26,1049.26,807.06,1327.64,130.3,13870.59,36432.9,17.4,5.8,17.4,5.8,116.0,0.0,27.189999999999998,27.232,28.72,24.958000000000002,25.022,26.435,30.172000000000004,30.232,31.84,29.6,29.824,32.715,0.44399999999999995,4.066000000000001,0.6216666666666667,3.2340000000000004,3.2700000000000005,3.475,76.94200000000001,77.6,75.29,179.01399999999998,164.44,188.05499999999998,21.43,19.544,22.474999999999998
112,26.712,24.624000000000002,29.722,28.438,0.0,2.906,73.968,190.88400000000001,22.544,9939.54,9939.38,9976.98,9998.3,935.89,20302.29,44639.47,0.0,0.0,0.0,0.0,11.6,0.0,27.101999999999997,27.115999999999996,28.403333333333336,24.874000000000002,24.978,26.23,29.919999999999998,29.95,31.06,29.268,29.338,31.708333333333332,0.44000000000000006,3.54,0.5099999999999999,2.316,2.6559999999999997,2.8033333333333332,75.474,76.154,73.76666666666667,178.302,165.704,191.79833333333332,21.326,19.669999999999998,22.945000000000004
