,year,week,month,adm3_pcode,adm3_en,tave,tmin,tmax,heat_index,pr,wind_speed,rh,solar_rad,uv_rad,clinic_nearest,dentist_nearest,doctors_nearest,hospital_nearest,optician_nearest,pharmacy_nearest,pop_count_total,pop_density_mean,clinic_count,dentist_count,doctors_count,hospital_count,optician_count,pharmacy_count,case_total
852,2012,29,7,PH137401000,City of Mandaluyong,27.214285714285715,25.715714285714288,29.444285714285716,30.682857142857138,26.70887361011008,3.168571428571428,84.34428571428572,158.30142857142854,20.868571428571425,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2012,29,7,PH137503000,City of Navotas,26.70714285714286,25.091428571428573,29.095714285714283,29.744285714285727,34.584705793850354,2.454285714285715,86.01857142857145,159.5328571428572,20.97857142857143,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
854,2012,29,7,PH137603000,City of Muntinlupa,26.962562903291083,25.444796924861677,29.23533932868887,30.162959049561042,23.909268168993346,3.108794116156581,84.80605174229768,161.1312536362049,21.130714138060398,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,2012,30,7,PH137401000,City of Mandaluyong,27.065714285714282,25.442857142857143,29.42,30.35,32.46776357892,2.938571428571428,85.14571428571429,162.76142857142858,20.02285714285714,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,2012,30,7,PH137503000,City of Navotas,26.538571428571437,24.945714285714295,28.961428571428577,29.358571428571434,26.960073925979145,2.318571428571429,87.61428571428573,157.3471428571429,19.602857142857143,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
857,2012,30,7,PH137603000,City of Muntinlupa,26.833186024577632,25.173585029135218,29.296058049488487,29.8597163550562,28.81726290157757,2.92486103581573,85.37440363687935,165.74645528219943,20.272934706721095,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
858,2012,31,7,PH137401000,City of Mandaluyong,26.819999999999993,26.074999999999992,28.09,30.079999999999995,30.871951765818135,8.005,87.13499999999999,105.17999999999996,14.919999999999998,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,2012,31,7,PH137503000,City of Navotas,26.305000000000007,25.41,27.699999999999996,28.890000000000004,39.279831253854546,5.749999999999999,89.42,119.52,15.995000000000001,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,2.0
860,2012,31,7,PH137603000,City of Muntinlupa,26.5493568470025,25.783242842158725,27.886537771505427,29.469613314516277,28.904234667966513,7.720920662101915,87.62254156639267,105.13009417036928,14.92959727492899,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
861,2012,31,8,PH137401000,City of Mandaluyong,27.070000000000004,26.032000000000004,28.691999999999997,30.596000000000004,40.35812251605891,6.818,86.69800000000001,189.376,23.412000000000003,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,
862,2012,31,8,PH137503000,City of Navotas,26.386,25.367999999999995,28.128,29.058,45.91051482518145,5.875999999999999,89.04199999999997,191.31999999999996,24.011999999999993,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,
863,2012,31,8,PH137603000,City of Muntinlupa,26.81739972386901,25.75636626403943,28.524623525238425,30.01478903030041,36.29183605168397,6.643713487289553,87.0427341154493,192.8241089364874,23.68763373596058,,,,,,,50811.602647569445,11083.024467391198,0.0,0.0,0.0,0.0,0.0,0.0,
864,2012,32,8,PH137401000,City of Mandaluyong,26.60428571428571,25.267142857142858,28.552857142857142,29.454285714285714,65.1518248407362,4.314285714285714,86.97,200.83571428571426,25.47714285714286,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,1.0
865,2012,32,8,PH137503000,City of Navotas,25.85,24.50428571428572,27.600000000000005,27.982857142857146,75.88460387792863,3.598571428571429,89.24428571428574,193.66571428571433,24.35571428571429,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,7.0
866,2012,32,8,PH137603000,City of Muntinlupa,26.371757453149062,24.992386586318645,28.40752697964674,29.005133247609017,56.77211765572291,4.228184447779924,87.13616996019907,204.5079058814008,25.8209995074558,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,2.0
867,2012,33,8,PH137401000,City of Mandaluyong,26.99571428571429,25.528571428571432,28.552857142857142,30.04285714285714,30.544320994043463,3.5685714285714285,85.05714285714285,122.31571428571426,15.864285714285716,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,2.0
868,2012,33,8,PH137503000,City of Navotas,26.498571428571434,25.022857142857152,28.261428571428578,29.068571428571435,33.88673976130611,2.7928571428571436,86.46714285714287,122.66428571428575,15.758571428571432,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,12.0
869,2012,33,8,PH137603000,City of Muntinlupa,26.730281081963955,25.207199822377845,28.392719755470583,29.511990735356473,28.20697055052297,3.4758891735429036,85.57594411901853,124.02731971733579,16.019487360280234,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,7.0
870,2012,34,8,PH137401000,City of Mandaluyong,27.242857142857144,25.642857142857146,29.40285714285714,31.087142857142858,0.0,4.494285714285715,86.80714285714288,206.04142857142858,26.044285714285714,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,7.0
871,2012,34,8,PH137503000,City of Navotas,26.87571428571429,25.284285714285716,28.918571428571433,30.284285714285716,3.3873508366485274,3.5128571428571433,88.02142857142859,208.64571428571432,26.492857142857147,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,52.0
872,2012,34,8,PH137603000,City of Muntinlupa,26.991682747572742,25.35932622066929,29.274527866663806,30.5310493269717,1.8923135395699666,4.4037971220981005,87.13509545185923,207.80019775412973,26.113386093774444,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,18.0
873,2012,35,8,PH137401000,City of Mandaluyong,27.670000000000005,25.727999999999998,30.232,31.854000000000003,18.960813928625075,2.422,84.15600000000002,208.038,25.220000000000002,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,2.0
874,2012,35,8,PH137503000,City of Navotas,27.148,25.064,29.682,30.763999999999996,14.478642554200858,2.234,85.896,204.79199999999994,24.864,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,20.0
875,2012,35,8,PH137603000,City of Muntinlupa,27.456556605579287,25.484613107800833,30.112993790880537,31.351870575715278,16.280062902744216,2.384378682278362,84.50994749938117,211.1106635412653,25.467225802170773,,,,,,,50811.602647569445,11083.024467391198,0.0,0.0,0.0,0.0,0.0,0.0,2.0
876,2012,35,9,PH137401000,City of Mandaluyong,26.67499999999999,24.874999999999993,29.669999999999995,29.144999999999996,14.356110870583242,1.265,82.695,109.92999999999994,15.484999999999994,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,
877,2012,35,9,PH137503000,City of Navotas,26.539999999999996,24.644999999999996,29.884999999999998,28.934999999999995,23.05569557379382,1.49,84.035,119.53999999999999,16.215000000000003,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,
878,2012,35,9,PH137603000,City of Muntinlupa,26.42739030683208,24.619712486888886,29.426229216803677,28.736156088025055,20.290180799452845,1.2208525353266488,83.38024542992986,108.37908037147531,15.174048292300744,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,
879,2012,36,9,PH137401000,City of Mandaluyong,27.82285714285715,25.654285714285713,30.639999999999997,31.67285714285714,13.86616264788782,1.182857142857143,81.11142857142858,201.0228571428571,25.502857142857145,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,2.0
880,2012,36,9,PH137503000,City of Navotas,27.56428571428572,25.22857142857143,30.44714285714286,31.162857142857145,11.367927280367057,1.1800000000000002,82.38142857142859,194.3057142857143,24.70571428571429,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,2.0
881,2012,36,9,PH137603000,City of Muntinlupa,27.59581303882277,25.381723106302417,30.581319519005618,31.191348149276998,14.645381462910986,1.1675015029707603,81.5331602525939,203.7583547054743,25.7194813483972,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,2.0
882,2012,37,9,PH137401000,City of Mandaluyong,26.799999999999997,25.368571428571432,28.741428571428575,29.741428571428575,31.8852329284471,1.6571428571428573,84.93571428571428,129.1342857142857,17.27714285714286,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,2012,37,9,PH137503000,City of Navotas,26.50285714285715,25.10285714285715,28.620000000000008,29.158571428571427,30.75954691534568,1.631428571428572,86.76142857142858,133.06285714285715,17.971428571428575,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,2012,37,9,PH137603000,City of Muntinlupa,26.558697087499702,25.108622381923382,28.563193465604492,29.269242644922297,33.08245694977689,1.6735953284496963,85.48138791739113,131.33288429658967,17.37969659495549,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2012,38,9,PH137401000,City of Mandaluyong,27.444285714285716,25.595714285714287,30.00142857142857,31.21571428571428,14.958987338416815,0.6957142857142857,84.21714285714286,167.6657142857143,21.435714285714287,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2012,38,9,PH137503000,City of Navotas,27.142857142857153,25.13285714285715,29.82000000000001,30.570000000000004,16.733832019681063,0.4371428571428572,85.40285714285716,166.5357142857143,21.03428571428572,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
887,2012,38,9,PH137603000,City of Muntinlupa,27.22108052022294,25.330829497674188,29.970717291655806,30.73036638216254,17.511353636168423,0.6831007243790425,84.65861750387637,168.9775246645796,21.53113861929396,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2012,39,9,PH137401000,City of Mandaluyong,27.96142857142857,26.322857142857142,30.150000000000002,32.64714285714286,11.028666803830662,3.4828571428571427,84.54857142857144,183.30142857142857,23.25142857142857,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,3.0
889,2012,39,9,PH137503000,City of Navotas,27.694285714285723,25.87714285714286,29.884285714285724,32.12285714285715,12.995014455822655,2.484285714285715,85.82142857142858,186.89857142857144,23.35428571428572,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,4.0
890,2012,39,9,PH137603000,City of Muntinlupa,27.700931109070297,26.03384206356701,29.991507859744125,32.01481954325001,8.978369212013122,3.4313060660957144,84.98620716533335,184.5402996608336,23.322722613758213,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2012,40,10,PH137401000,City of Mandaluyong,26.70142857142857,24.922857142857143,28.892857142857142,29.022857142857145,11.948084656271655,1.342857142857143,81.27285714285713,141.37857142857143,17.48,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,1.0
892,2012,40,10,PH137503000,City of Navotas,26.194285714285723,24.318571428571435,28.32142857142858,28.140000000000004,12.126261750015251,1.5328571428571431,82.86142857142859,133.7814285714286,16.660000000000004,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,2012,40,10,PH137603000,City of Muntinlupa,26.465061400320323,24.650842950584078,28.778238259419506,28.619223180129367,12.636398513836266,1.313791110215061,81.70171822825544,144.94546720789415,17.80137160619359,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2012,41,10,PH137401000,City of Mandaluyong,27.77857142857143,25.48571428571429,30.474285714285713,31.44571428571428,4.856516947537296,1.11,80.00571428571429,213.37857142857146,25.555714285714284,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,2012,41,10,PH137503000,City of Navotas,27.540000000000006,25.192857142857147,29.90285714285715,30.998571428571427,4.111747819427596,0.7900000000000003,81.07714285714287,216.3471428571429,26.050000000000004,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,2012,41,10,PH137603000,City of Muntinlupa,27.526848617576793,25.146244961083184,30.37721613357537,30.913751046793163,3.8982940470691445,1.1423565269034506,80.36712023875452,214.99804302087466,25.668139506311025,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
897,2012,42,10,PH137401000,City of Mandaluyong,28.04714285714286,25.62857142857143,31.065714285714286,31.24,0.0,2.522857142857143,75.06428571428572,221.78999999999996,27.075714285714287,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,2012,42,10,PH137503000,City of Navotas,28.085714285714293,25.568571428571435,30.961428571428574,31.23285714285715,0.0,2.0000000000000004,74.67000000000002,226.9042857142858,27.36571428571429,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899,2012,42,10,PH137603000,City of Muntinlupa,27.763611934955,25.25893923987778,30.890221258441336,30.71132725534025,0.0,2.517921401465092,75.67905972545128,223.0837126604278,27.127265362475725,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,2012,43,10,PH137401000,City of Mandaluyong,27.345714285714287,25.36428571428571,30.112857142857145,29.895714285714284,24.849157893009558,3.964285714285715,77.16285714285713,171.88857142857142,21.18714285714286,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,2012,43,10,PH137503000,City of Navotas,27.21428571428572,25.115714285714294,29.891428571428577,29.46428571428571,24.169567897636785,3.1128571428571434,76.23000000000002,171.91000000000003,21.411428571428576,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,2012,43,10,PH137603000,City of Muntinlupa,27.064377026367346,25.077464297836496,29.822745232146556,29.4251736063387,27.173146194485334,3.9730603656493635,77.83192430933528,172.73313162232253,21.221693046887225,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,2012,44,10,PH137401000,City of Mandaluyong,27.793333333333337,25.066666666666666,31.036666666666672,30.653333333333332,0.0,2.5700000000000003,76.20333333333335,226.46666666666667,26.87,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,2012,44,10,PH137503000,City of Navotas,27.82999999999999,25.119999999999994,30.86333333333333,30.53333333333333,0.0,1.646666666666666,75.49999999999997,224.68666666666658,26.439999999999998,,,,,,,20078.769008091516,44346.81487165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,2012,44,10,PH137603000,City of Muntinlupa,27.529728181950425,24.74035931908103,30.848560078058473,30.19522341005624,0.0,2.6391003794887244,76.70751017626958,227.7667775103804,26.955735656032303,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,2012,44,11,PH137401000,City of Mandaluyong,28.122500000000002,25.05500000000001,31.624999999999996,31.475000000000012,0.0,2.2250000000000005,76.09500000000001,214.34500000000003,25.46750000000001,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,
907,2012,44,11,PH137503000,City of Navotas,28.215000000000003,25.084999999999997,31.772499999999997,31.457499999999992,0.0,1.4224999999999999,75.4575,210.2275,25.4525,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,
908,2012,44,11,PH137603000,City of Muntinlupa,27.84705820953801,24.75748447720133,31.413859951562237,30.980740341157052,0.0,2.266268282194654,76.55950810656309,215.73180622723902,25.526043377066838,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,
909,2012,45,11,PH137401000,City of Mandaluyong,28.349999999999994,25.84285714285714,31.60142857142857,32.22428571428571,1.3748370630579914,2.6085714285714285,77.58428571428571,203.0214285714286,24.281428571428574,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,2012,45,11,PH137503000,City of Navotas,28.525714285714287,25.95857142857143,31.647142857142864,32.37857142857144,0.0,2.045714285714286,76.41714285714289,202.09142857142862,24.090000000000007,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,2012,45,11,PH137603000,City of Muntinlupa,28.052758685056443,25.51380771672037,31.335446951968013,31.627609421557693,8.35871946891266,2.6683487409862776,78.13928241303645,204.1741983943278,24.34010905242297,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,2012,46,11,PH137401000,City of Mandaluyong,28.07142857142857,25.924285714285713,30.924285714285716,31.75857142857143,1.5301509519223366,3.09,78.71285714285713,182.7185714285714,22.14285714285714,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,2012,46,11,PH137503000,City of Navotas,27.907142857142865,25.631428571428575,30.775714285714283,31.194285714285723,2.1154977804585475,2.194285714285715,78.04428571428572,177.37142857142862,21.56142857142857,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,2012,46,11,PH137603000,City of Muntinlupa,27.753895875206585,25.606204602353493,30.629786477893308,31.116376631894486,0.0,3.1311311782670983,79.26072443737492,184.56563554061927,22.31286601302782,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,2012,47,11,PH137401000,City of Mandaluyong,28.61857142857143,25.96857142857143,32.05428571428571,32.528571428571425,0.0671333398128595,3.245714285714286,75.97142857142856,203.50428571428571,23.72142857142857,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2012,47,11,PH137503000,City of Navotas,28.51285714285715,25.827142857142864,31.70000000000001,31.99714285714286,0.7761823751465577,2.058571428571429,74.71428571428572,201.68000000000006,23.542857142857148,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,2012,47,11,PH137603000,City of Muntinlupa,28.252229734139156,25.59400349848573,31.712622726813695,31.806307938201204,0.0,3.261618341310897,76.5598786285032,204.80183728468512,23.8179497364287,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,2012,48,11,PH137401000,City of Mandaluyong,28.270000000000003,25.363999999999997,32.03,31.122000000000007,0.0,2.9979999999999998,72.37200000000001,203.454,23.522,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,2012,48,11,PH137503000,City of Navotas,27.805999999999997,24.67,31.375999999999998,29.998,0.0,1.9719999999999995,71.726,201.67399999999998,23.478000000000005,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,2012,48,11,PH137603000,City of Muntinlupa,27.880734528880193,24.943255467113108,31.665303552698404,30.447119626993473,0.0,3.022569023818214,72.79120896889827,204.72314363660956,23.600313763420562,,,,,,,50811.602647569445,11083.024467391198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,2012,48,12,PH137401000,City of Mandaluyong,28.179999999999996,25.444999999999997,31.38999999999999,30.939999999999998,0.0,2.044999999999999,72.52999999999997,185.36499999999992,22.039999999999992,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,
922,2012,48,12,PH137503000,City of Navotas,27.655,24.625000000000004,30.509999999999998,29.859999999999996,0.0,1.5,72.67,177.185,21.415,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,
923,2012,48,12,PH137603000,City of Muntinlupa,27.776914452982453,24.99968644329489,31.056014832471174,30.247076750126972,0.0,2.098744739602341,73.01370265642107,188.19043773909453,22.231945498579794,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,
924,2012,49,12,PH137401000,City of Mandaluyong,28.084285714285716,25.73428571428571,31.165714285714284,31.77285714285715,1.0846209792751935,2.474285714285714,78.63571428571429,158.53285714285713,19.624285714285715,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,2012,49,12,PH137503000,City of Navotas,27.834285714285716,25.47857142857143,30.781428571428584,31.057142857142857,2.7035011012991945,1.867142857142857,78.00285714285717,159.59857142857146,19.492857142857147,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,2012,49,12,PH137603000,City of Muntinlupa,27.751397378177344,25.350394717126147,30.90466840764578,31.112564627742675,3.88676450590087,2.4616721529504715,79.13806307628312,159.78489020930766,19.71258064363242,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,2012,50,12,PH137401000,City of Mandaluyong,27.927142857142854,25.73142857142857,30.955714285714286,31.042857142857148,0.0,3.3128571428571423,74.51714285714284,169.65142857142854,20.545714285714283,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,2012,50,12,PH137503000,City of Navotas,27.571428571428573,25.317142857142862,30.448571428571434,30.06714285714287,0.0,2.832857142857143,73.25000000000003,170.8728571428572,20.62285714285715,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,2012,50,12,PH137603000,City of Muntinlupa,27.582189375409477,25.38044251688268,30.635987926651385,30.41930848032795,0.0,3.323825457061703,75.23830951609264,170.9692715231064,20.642235450714413,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,2012,51,12,PH137401000,City of Mandaluyong,27.835714285714282,25.437142857142856,31.295714285714286,30.51571428571428,0.8314358924516466,3.898571428571429,73.38142857142857,192.78857142857143,22.17857142857143,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2012,51,12,PH137503000,City of Navotas,27.53000000000001,25.348571428571432,30.57714285714286,29.695714285714295,0.534631393465399,3.3000000000000007,71.80857142857145,193.26857142857145,22.44285714285715,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,2012,51,12,PH137603000,City of Muntinlupa,27.474856748384287,25.093286206829926,30.926082097020647,29.90039185883851,0.8379015283453543,3.9216048884010037,74.02581703094646,193.32437357746423,22.19008815848622,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,2012,52,1,PH137401000,City of Mandaluyong,26.68,24.28,30.08,28.549999999999994,0.0,2.07,77.03,164.33,20.360000000000003,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,
934,2012,52,1,PH137503000,City of Navotas,26.77,24.220000000000006,29.81,28.460000000000008,0.0,1.8000000000000003,75.03000000000002,178.07,22.120000000000005,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,
935,2012,52,1,PH137603000,City of Muntinlupa,26.392081752130316,23.865397723067655,29.818954121931483,28.15843118289723,0.0,2.1314225595455323,77.73635943477362,165.30124422281372,20.363838909971594,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,
936,2012,52,12,PH137401000,City of Mandaluyong,26.80714285714286,24.980000000000004,29.301428571428566,28.98571428571428,3.419743082579878,3.9971428571428578,77.49571428571427,148.33714285714285,17.968571428571426,,,,,,,12635.544465241608,33692.6991780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,2012,52,12,PH137503000,City of Navotas,26.571428571428577,24.672857142857147,29.045714285714293,28.35857142857144,1.0220449194526715,3.388571428571429,75.81428571428575,149.61142857142858,18.258571428571432,,,,,,,20078.769008091516,44346.81487165178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,2012,52,12,PH137603000,City of Muntinlupa,26.52416035066523,24.676726112243937,29.050802591854392,28.53381974048645,11.210229785909155,4.030596215466764,78.18452441776063,149.39174626791126,18.024509831014683,,,,,,,50811.602647569445,11083.024467391197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,2013,1,1,PH137401000,City of Mandaluyong,27.159999999999997,25.321666666666665,29.991666666666667,29.581666666666667,1.4946819583484279,3.498333333333333,77.21666666666667,174.85166666666666,21.518333333333334,,,,,,,12943.571429217303,34410.464029947914,0.0,0.0,0.0,0.0,0.0,0.0,
940,2013,1,1,PH137503000,City of Navotas,27.104999999999997,25.25666666666666,29.819999999999993,29.239999999999995,1.172070528329933,3.2049999999999987,75.41999999999999,172.83999999999997,21.071666666666665,,,,,,,20077.63455636161,44202.880626860126,0.0,0.0,0.0,0.0,0.0,0.0,
941,2013,1,1,PH137603000,City of Muntinlupa,26.88295866371651,25.040146602082988,29.717824422026176,29.110120558488994,3.237075984514207,3.5866282626800365,77.8481673569942,175.95087455520036,21.573357709592877,,,,,,,51180.710286458336,11257.750574963502,0.0,0.0,0.0,0.0,0.0,0.0,
942,2013,1,12,PH137401000,City of Mandaluyong,26.88499999999999,23.999999999999996,30.54999999999999,28.719999999999995,0.0,2.96,73.52499999999999,190.24999999999997,22.21999999999999,,,,,,,12943.571429217303,34410.464029947914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,2013,1,12,PH137503000,City of Navotas,26.414999999999992,23.694999999999997,29.689999999999998,27.784999999999997,0.0,2.3049999999999997,72.55499999999999,191.285,21.91,,,,,,,20077.63455636161,44202.88062686012,0.0,0.0,0.0,0.0,0.0,0.0,1.0
944,2013,1,12,PH137603000,City of Muntinlupa,26.539498102556387,23.733195756974098,30.129639358110268,28.21710279372096,0.0,2.998389099715958,74.18145360514289,190.92564815500089,22.28718092450293,,,,,,,51180.710286458336,11257.750574963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,2013,2,1,PH137401000,City of Mandaluyong,26.827142857142857,24.987142857142857,29.54571428571428,29.088571428571427,3.0426060948779345,2.29,78.58571428571427,151.18857142857144,17.94142857142857,,,,,,,12943.571429217303,34410.464029947914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2013,2,1,PH137503000,City of Navotas,26.652857142857144,24.794285714285717,29.130000000000006,28.588571428571438,1.4610055098845842,2.287142857142858,77.82714285714287,147.00428571428571,17.55857142857143,,,,,,,20077.63455636161,44202.88062686012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,2013,2,1,PH137603000,City of Muntinlupa,26.53648253072204,24.682772137966342,29.286862070486688,28.62406332200835,3.2136551702011857,2.331679593977325,79.17745483705029,152.3830208454479,18.024239343673,,,,,,,51180.710286458336,11257.750574963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,2013,3,1,PH137401000,City of Mandaluyong,25.457142857142856,23.708571428571428,28.13285714285714,26.145714285714284,0.0,5.072857142857143,68.12714285714286,191.8442857142857,23.02142857142857,,,,,,,12943.571429217303,34410.464029947914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
